"Tank št.","Čas per hour","Povprečna vrednost (kPa)"
"Trzic-Tank4","2026-07-02 10:00","-401.2"
"Trzic-Tank4","2026-07-02 11:00","-436.6"
"Trzic-Tank4","2026-07-02 12:00","-454.4"
"Trzic-Tank4","2026-07-02 13:00","-477"
"Trzic-Tank4","2026-07-02 14:00","-498.3"
"Trzic-Tank4","2026-07-02 15:00","-522.8"
"Trzic-Tank4","2026-07-02 16:00","-534.2"
"Trzic-Tank4","2026-07-02 17:00","-550.5"
"Trzic-Tank4","2026-07-02 18:00","-551.1"
"Trzic-Tank4","2026-07-02 19:00","-550"
"Trzic-Tank4","2026-07-02 20:00","-548.5"
"Trzic-Tank4","2026-07-02 21:00","-535.1"
"Trzic-Tank4","2026-07-02 22:00","-531.9"
"Trzic-Tank4","2026-07-02 23:00","-530.5"
"Trzic-Tank4","2026-07-03 00:00","-530.5"
"Trzic-Tank4","2026-07-03 01:00","-529.5"
"Trzic-Tank4","2026-07-03 02:00","-529.5"
"Trzic-Tank4","2026-07-03 03:00","-529.5"
"Trzic-Tank4","2026-07-03 04:00","-529.5"
"Trzic-Tank4","2026-07-03 05:00","-531.9"
"Trzic-Tank4","2026-07-03 06:00","-532.2"
"Trzic-Tank4","2026-07-03 07:00","-532.3"
"Trzic-Tank4","2026-07-03 08:00","-533.2"
"Trzic-Tank4","2026-07-03 09:00","-534.7"
"Trzic-Tank4","2026-07-03 10:00","-534.1"
"Trzic-Tank4","2026-07-03 11:00","-551.2"
"Trzic-Tank4","2026-07-03 12:00","-569.8"
"Trzic-Tank4","2026-07-03 13:00","-573.1"
"Trzic-Tank4","2026-07-03 14:00","-581.8"
"Trzic-Tank4","2026-07-03 15:00","-593.7"
"Trzic-Tank4","2026-07-03 16:00","-612.2"
"Trzic-Tank4","2026-07-03 17:00","-629.6"
"Trzic-Tank4","2026-07-03 18:00","-647.4"
"Trzic-Tank4","2026-07-03 19:00","-652.4"
"Trzic-Tank4","2026-07-03 20:00","-651.2"
"Trzic-Tank4","2026-07-03 21:00","-646.1"
"Trzic-Tank4","2026-07-03 22:00","-644.8"
"Trzic-Tank4","2026-07-03 23:00","-644.2"
"Trzic-Tank4","2026-07-04 00:00","-644.2"
"Trzic-Tank4","2026-07-04 01:00","-642.2"
"Trzic-Tank4","2026-07-04 02:00","-642.2"
"Trzic-Tank4","2026-07-04 03:00","-642.2"
"Trzic-Tank4","2026-07-04 04:00","-642.2"
"Trzic-Tank4","2026-07-04 05:00","-647.4"
"Trzic-Tank4","2026-07-04 06:00","-647.4"
"Trzic-Tank4","2026-07-04 07:00","-649.4"
"Trzic-Tank4","2026-07-04 08:00","-651.3"
"Trzic-Tank4","2026-07-04 09:00","-654.2"
"Trzic-Tank4","2026-07-04 10:00","-658.6"
"Trzic-Tank4","2026-07-04 11:00","-677.3"
"Trzic-Tank4","2026-07-04 12:00","-697.3"
"Trzic-Tank4","2026-07-04 13:00","-723.4"
"Trzic-Tank4","2026-07-04 14:00","-728.8"
"Trzic-Tank4","2026-07-04 15:00","-743.4"
"Trzic-Tank4","2026-07-04 16:00","-751.1"
"Trzic-Tank4","2026-07-04 17:00","-770.4"
"Trzic-Tank4","2026-07-04 18:00","-777.7"
"Trzic-Tank4","2026-07-04 19:00","-777.1"
"Trzic-Tank4","2026-07-04 20:00","-778.2"
"Trzic-Tank4","2026-07-04 21:00","-775.3"
"Trzic-Tank4","2026-07-04 22:00","-776.8"
"Trzic-Tank4","2026-07-04 23:00","-776.4"
"Trzic-Tank4","2026-07-05 00:00","-776.4"
"Trzic-Tank4","2026-07-05 01:00","-781.6"
"Trzic-Tank4","2026-07-05 02:00","-781.6"
"Trzic-Tank4","2026-07-05 03:00","-781.6"
"Trzic-Tank4","2026-07-05 04:00","-781.6"
"Trzic-Tank4","2026-07-05 05:00","-816.4"
"Trzic-Tank4","2026-07-05 06:00","-820.3"
"Trzic-Tank4","2026-07-05 07:00","-831.6"
"Trzic-Tank4","2026-07-05 08:00","-841.4"
"Trzic-Tank4","2026-07-05 09:00","-841.2"
"Trzic-Tank4","2026-07-05 10:00","-850.7"
"Trzic-Tank4","2026-07-05 11:00","-855.3"
"Trzic-Tank4","2026-07-05 12:00","-859.6"
"Trzic-Tank4","2026-07-05 13:00","-875.6"
"Trzic-Tank4","2026-07-05 14:00","-889.6"
"Trzic-Tank4","2026-07-05 15:00","-898.5"
"Trzic-Tank4","2026-07-05 16:00","-910.7"
"Trzic-Tank4","2026-07-05 17:00","-912.8"
"Trzic-Tank4","2026-07-05 18:00","-916"
"Trzic-Tank4","2026-07-05 19:00","-916.8"
"Trzic-Tank4","2026-07-05 20:00","-920"
"Trzic-Tank4","2026-07-05 21:00","-926"
"Trzic-Tank4","2026-07-05 22:00","-930.7"
"Trzic-Tank4","2026-07-05 23:00","-933.5"
"Trzic-Tank4","2026-07-06 00:00","-933.5"
"Trzic-Tank4","2026-07-06 01:00","-939.1"
"Trzic-Tank4","2026-07-06 02:00","-939.1"
"Trzic-Tank4","2026-07-06 03:00","-939.1"
"Trzic-Tank4","2026-07-06 04:00","-939.1"
"Trzic-Tank4","2026-07-06 05:00","-947.5"
"Trzic-Tank4","2026-07-06 06:00","-951.7"
"Trzic-Tank4","2026-07-06 07:00","-955.2"
"Trzic-Tank4","2026-07-06 08:00","-960.7"
"Trzic-Tank4","2026-07-06 09:00","-974.3"
"Trzic-Tank4","2026-07-06 10:00","-987.6"
"Trzic-Tank4","2026-07-06 11:00","-989.7"
"Trzic-Tank4","2026-07-06 12:00","-996.1"
"Trzic-Tank4","2026-07-06 13:00","-997.5"
"Trzic-Tank4","2026-07-06 14:00","-1,004.8"
"Trzic-Tank4","2026-07-06 15:00","-1,024"
"Trzic-Tank4","2026-07-06 16:00","-1,028.7"
"Trzic-Tank4","2026-07-06 17:00","-1,027.1"
"Trzic-Tank4","2026-07-06 18:00","-1,038"
"Trzic-Tank4","2026-07-06 19:00","-1,042.5"
"Trzic-Tank4","2026-07-06 20:00","-1,046.9"
"Trzic-Tank4","2026-07-06 21:00","-1,058.5"
"Trzic-Tank4","2026-07-06 22:00","-1,066.6"
"Trzic-Tank4","2026-07-06 23:00","-1,072.7"
"Trzic-Tank4","2026-07-07 00:00","-1,072.7"
"Trzic-Tank4","2026-07-07 01:00","-1,080.7"
"Trzic-Tank4","2026-07-07 02:00","-1,080.7"
"Trzic-Tank4","2026-07-07 03:00","-1,080.7"
"Trzic-Tank4","2026-07-07 04:00","-1,080.7"
"Trzic-Tank4","2026-07-07 05:00","-1,084.7"
"Trzic-Tank4","2026-07-07 06:00","-1,089.2"
"Trzic-Tank4","2026-07-07 07:00","-1,095.7"
"Trzic-Tank4","2026-07-07 08:00","-1,103.8"
"Trzic-Tank4","2026-07-07 09:00","-1,112.2"
"Trzic-Tank4","2026-07-07 10:00","-1,111.2"
"Trzic-Tank4","2026-07-07 11:00","-1,140.2"
"Trzic-Tank4","2026-07-07 12:00","-1,145.2"
"Trzic-Tank4","2026-07-07 13:00","-1,147.3"
"Trzic-Tank4","2026-07-07 14:00","-1,151.6"
"Trzic-Tank4","2026-07-07 15:00","-1,155.3"
"Trzic-Tank4","2026-07-07 16:00","-1,150"
"Trzic-Tank4","2026-07-07 17:00","-1,157.7"
"Trzic-Tank4","2026-07-07 18:00","-1,174.6"
"Trzic-Tank4","2026-07-07 19:00","-1,191.2"
"Trzic-Tank4","2026-07-07 20:00","-1,190.4"
"Trzic-Tank4","2026-07-07 21:00","-1,198.4"
"Trzic-Tank4","2026-07-07 22:00","-1,205.6"
"Trzic-Tank4","2026-07-07 23:00","-1,211.1"
"Trzic-Tank4","2026-07-08 00:00","-1,211.1"
"Trzic-Tank4","2026-07-08 01:00","-1,236.8"
"Trzic-Tank4","2026-07-08 02:00","-1,236.8"
"Trzic-Tank4","2026-07-08 03:00","-1,236.8"
"Trzic-Tank4","2026-07-08 04:00","-1,236.8"
"Trzic-Tank4","2026-07-08 05:00","-1,257.8"
"Trzic-Tank4","2026-07-08 06:00","-1,262.1"
"Trzic-Tank4","2026-07-08 07:00","-1,260.7"
"Trzic-Tank4","2026-07-08 08:00","-1,259.5"
"Trzic-Tank4","2026-07-08 09:00","-1,265.9"
"Trzic-Tank4","2026-07-08 10:00","-1,272.6"
"Trzic-Tank4","2026-07-08 11:00","-1,274.1"
"Trzic-Tank4","2026-07-08 12:00","-1,277.3"
"Trzic-Tank4","2026-07-08 13:00","-1,287.9"
"Trzic-Tank4","2026-07-08 14:00","-1,301.1"
"Trzic-Tank4","2026-07-08 15:00","-1,321.9"
"Trzic-Tank4","2026-07-08 16:00","-1,318.2"
"Trzic-Tank4","2026-07-08 17:00","-1,322.5"
"Trzic-Tank4","2026-07-08 18:00","-1,318.5"
"Trzic-Tank4","2026-07-08 19:00","-1,319.8"
"Trzic-Tank4","2026-07-08 20:00","-1,318.2"
"Trzic-Tank4","2026-07-08 21:00","-1,319.2"
"Trzic-Tank4","2026-07-08 22:00","-1,320.1"
"Trzic-Tank4","2026-07-08 23:00","-1,318.5"
"Trzic-Tank4","2026-07-09 00:00","-1,318.5"
"Trzic-Tank4","2026-07-09 01:00","-1,335.4"
"Trzic-Tank4","2026-07-09 02:00","-1,335.4"
"Trzic-Tank4","2026-07-09 03:00","-1,335.4"
"Trzic-Tank4","2026-07-09 04:00","-1,335.4"
"Trzic-Tank4","2026-07-09 05:00","-1,347.4"
"Trzic-Tank4","2026-07-09 06:00","-1,351.7"
"Trzic-Tank4","2026-07-09 07:00","-1,357.4"
"Trzic-Tank4","2026-07-09 08:00","-1,372.8"
"Trzic-Tank4","2026-07-09 09:00","-1,373.7"
"Trzic-Tank4","2026-07-09 10:00","-1,372.4"
"Trzic-Tank4","2026-07-09 11:00","-1,384.5"
"Trzic-Tank4","2026-07-09 12:00","-1,392.5"
"Trzic-Tank4","2026-07-09 13:00","-1,398.3"
"Trzic-Tank4","2026-07-09 14:00","-1,391.9"
"Trzic-Tank4","2026-07-09 15:00","-1,404.1"
"Trzic-Tank4","2026-07-09 16:00","-1,408.3"
"Trzic-Tank4","2026-07-09 17:00","-1,409.9"
"Trzic-Tank4","2026-07-09 18:00","-1,414.2"
"Trzic-Tank4","2026-07-09 19:00","-1,411.5"
"Trzic-Tank4","2026-07-09 20:00","-1,430.2"
"Trzic-Tank4","2026-07-09 21:00","-1,435.5"
"Trzic-Tank4","2026-07-09 22:00","-1,436.5"
"Trzic-Tank4","2026-07-09 23:00","-1,441.8"
"Trzic-Tank4","2026-07-10 00:00","-1,441.8"
"Trzic-Tank4","2026-07-10 01:00","-1,451.1"
"Trzic-Tank4","2026-07-10 02:00","-1,451.1"
"Trzic-Tank4","2026-07-10 03:00","-1,451.1"
"Trzic-Tank4","2026-07-10 04:00","-1,451.1"
"Trzic-Tank4","2026-07-10 05:00","-1,458.5"
"Trzic-Tank4","2026-07-10 06:00","-1,467.9"
"Trzic-Tank4","2026-07-10 07:00","-1,466.9"
"Trzic-Tank4","2026-07-10 08:00","-1,470.6"
"Trzic-Tank4","2026-07-10 09:00","-1,474.3"
"Trzic-Tank4","2026-07-10 10:00","-1,478.1"
"Trzic-Tank4","2026-07-10 11:00","-1,482.2"
"Trzic-Tank4","2026-07-10 12:00","-1,482.2"
"Trzic-Tank4","2026-07-10 13:00","-1,486.6"
"Trzic-Tank4","2026-07-10 14:00","-1,485.6"
"Trzic-Tank4","2026-07-10 15:00","-1,480.5"
"Trzic-Tank4","2026-07-10 16:00","-1,478.4"
"Trzic-Tank4","2026-07-10 17:00","-1,462.5"
"Trzic-Tank4","2026-07-10 18:00","-1,460.8"
"Trzic-Tank4","2026-07-10 19:00","-1,452.1"
"Trzic-Tank4","2026-07-10 20:00",
"Trzic-Tank4","2026-07-10 21:00","-1,450.8"
"Trzic-Tank4","2026-07-10 22:00","-1,465.5"
"Trzic-Tank4","2026-07-10 23:00","-1,481.8"
"Trzic-Tank4","2026-07-11 00:00","-1,481.8"
"Trzic-Tank4","2026-07-11 01:00","-1,511.8"
"Trzic-Tank4","2026-07-11 02:00","-1,511.8"
"Trzic-Tank4","2026-07-11 03:00","-1,511.8"
"Trzic-Tank4","2026-07-11 04:00","-1,511.8"
"Trzic-Tank4","2026-07-11 05:00","-1,554.2"
"Trzic-Tank4","2026-07-11 06:00","-1,561.7"
"Trzic-Tank4","2026-07-11 07:00","-1,562.8"
"Trzic-Tank4","2026-07-11 08:00","-1,573.2"
"Trzic-Tank4","2026-07-11 09:00","-1,583.1"
"Trzic-Tank4","2026-07-11 10:00","-1,590"
"Trzic-Tank4","2026-07-11 11:00","-1,588.2"
"Trzic-Tank4","2026-07-11 12:00","-1,599.9"
"Trzic-Tank4","2026-07-11 13:00","-1,604"
"Trzic-Tank4","2026-07-11 14:00","-1,592.2"
"Trzic-Tank4","2026-07-11 15:00","-1,568.2"
"Trzic-Tank4","2026-07-11 16:00","-1,537.1"
"Trzic-Tank4","2026-07-11 17:00","-1,539.9"
"Trzic-Tank4","2026-07-11 18:00","-1,536.4"
"Trzic-Tank4","2026-07-11 19:00","-1,530.4"
"Trzic-Tank4","2026-07-11 20:00","-1,529.7"
"Trzic-Tank4","2026-07-11 21:00","-1,532.1"
"Trzic-Tank4","2026-07-11 22:00","-1,561.7"
"Trzic-Tank4","2026-07-11 23:00","-1,355.2"
"Trzic-Tank4","2026-07-12 00:00","-1,355.2"
"Trzic-Tank4","2026-07-12 01:00","-0.6"
"Trzic-Tank4","2026-07-12 02:00","-0.6"
"Trzic-Tank4","2026-07-12 03:00","-0.6"
"Trzic-Tank4","2026-07-12 04:00","-0.6"
"Trzic-Tank4","2026-07-12 05:00","-0.5"
"Trzic-Tank4","2026-07-12 06:00","-0.5"
"Trzic-Tank4","2026-07-12 07:00","-0.5"
"Trzic-Tank4","2026-07-12 08:00","-0.5"
"Trzic-Tank4","2026-07-12 09:00","-0.5"
"Trzic-Tank4","2026-07-12 10:00","-0.5"
"Trzic-Tank4","2026-07-12 11:00","-0.6"
"Trzic-Tank4","2026-07-12 12:00","-0.7"
"Trzic-Tank4","2026-07-12 13:00","-1.3"
"Trzic-Tank4","2026-07-12 14:00","-2.8"
"Trzic-Tank4","2026-07-12 15:00","-5"
"Trzic-Tank4","2026-07-12 16:00","-6.7"
"Trzic-Tank4","2026-07-12 17:00","-8.9"
"Trzic-Tank4","2026-07-12 18:00","-11.8"
"Trzic-Tank4","2026-07-12 19:00","-13.2"
"Trzic-Tank4","2026-07-12 20:00","-14.2"
"Trzic-Tank4","2026-07-12 21:00","-14.7"
"Trzic-Tank4","2026-07-12 22:00","-15.2"
"Trzic-Tank4","2026-07-12 23:00","-16"
"Trzic-Tank4","2026-07-13 00:00","-16"
"Trzic-Tank4","2026-07-13 01:00","-16.6"
"Trzic-Tank4","2026-07-13 02:00","-16.6"
"Trzic-Tank4","2026-07-13 03:00","-16.6"
"Trzic-Tank4","2026-07-13 04:00","-16.6"
"Trzic-Tank4","2026-07-13 05:00","-18.2"
"Trzic-Tank4","2026-07-13 06:00","-18.7"
"Trzic-Tank4","2026-07-13 07:00","-19.1"
"Trzic-Tank4","2026-07-13 08:00","-19.4"
"Trzic-Tank4","2026-07-13 09:00","-19.9"
"Trzic-Tank4","2026-07-13 10:00","-20.6"
"Trzic-Tank4","2026-07-13 11:00","-21.6"
"Trzic-Tank4","2026-07-13 12:00","-23.7"
"Trzic-Tank4","2026-07-13 13:00","-26.8"
"Trzic-Tank4","2026-07-13 14:00","-33.2"
"Trzic-Tank4","2026-07-13 15:00","-38.6"
"Trzic-Tank4","2026-07-13 16:00","-42.2"
"Trzic-Tank4","2026-07-13 17:00","-45.2"
"Trzic-Tank4","2026-07-13 18:00","-51.5"
"Trzic-Tank4","2026-07-13 19:00","-59.9"
"Trzic-Tank4","2026-07-13 20:00","-63.5"
"Trzic-Tank4","2026-07-13 21:00","-66.9"
"Trzic-Tank4","2026-07-13 22:00","-68.8"
"Trzic-Tank4","2026-07-13 23:00","-71.3"
"Trzic-Tank4","2026-07-14 00:00","-71.3"
"Trzic-Tank4","2026-07-14 01:00","-74.7"
"Trzic-Tank4","2026-07-14 02:00","-74.7"
"Trzic-Tank4","2026-07-14 03:00","-74.7"
"Trzic-Tank4","2026-07-14 04:00","-74.7"
"Trzic-Tank4","2026-07-14 05:00","-81.2"
"Trzic-Tank4","2026-07-14 06:00","-82"
"Trzic-Tank4","2026-07-14 07:00","-84"
"Trzic-Tank4","2026-07-14 08:00","-85.9"
"Trzic-Tank4","2026-07-14 09:00","-87.2"
"Trzic-Tank4","2026-07-14 10:00","-92.1"
"Trzic-Tank4","2026-07-14 11:00","-96.8"
"Trzic-Tank4","2026-07-14 12:00","-106.3"
"Trzic-Tank4","2026-07-14 13:00","-122"
"Trzic-Tank4","2026-07-14 14:00","-141.9"
"Trzic-Tank4","2026-07-14 15:00","-156.2"
"Trzic-Tank4","2026-07-14 16:00","-178.5"
"Trzic-Tank4","2026-07-14 17:00","-192"
"Trzic-Tank4","2026-07-14 18:00","-198.7"
"Trzic-Tank4","2026-07-14 19:00","-204"
"Trzic-Tank4","2026-07-14 20:00","-210.2"
"Trzic-Tank4","2026-07-14 21:00","-217.5"
"Trzic-Tank4","2026-07-14 22:00","-220.3"
"Trzic-Tank4","2026-07-14 23:00","-223.4"
"Trzic-Tank4","2026-07-15 00:00","-223.4"
"Trzic-Tank4","2026-07-15 01:00","-231.2"
"Trzic-Tank4","2026-07-15 02:00","-231.2"
"Trzic-Tank4","2026-07-15 03:00","-231.2"
"Trzic-Tank4","2026-07-15 04:00","-231.2"
"Trzic-Tank4","2026-07-15 05:00","-240.7"
"Trzic-Tank4","2026-07-15 06:00","-243"
"Trzic-Tank4","2026-07-15 07:00","-245.2"
"Trzic-Tank4","2026-07-15 08:00","-248.5"
"Trzic-Tank4","2026-07-15 09:00","-251.6"
"Trzic-Tank4","2026-07-15 10:00","-254.9"
"Trzic-Tank4","2026-07-15 11:00","-274.9"
"Trzic-Tank4","2026-07-15 12:00","-298.6"
"Trzic-Tank4","2026-07-15 13:00","-369.6"
"Trzic-Tank4","2026-07-15 14:00","-406.4"
"Trzic-Tank4","2026-07-15 15:00","-470"
"Trzic-Tank4","2026-07-15 16:00","-503.4"
"Trzic-Tank4","2026-07-15 17:00","-549.9"
"Trzic-Tank4","2026-07-15 18:00","-597.7"
"Trzic-Tank4","2026-07-15 19:00","-633.6"
"Trzic-Tank4","2026-07-15 20:00","-646.5"
"Trzic-Tank4","2026-07-15 21:00","-656"
"Trzic-Tank4","2026-07-15 22:00","-0.5"
"Trzic-Tank4","2026-07-15 23:00","-0.7"
"Trzic-Tank4","2026-07-16 00:00","-0.7"
"Trzic-Tank4","2026-07-16 01:00","-0.7"
"Trzic-Tank4","2026-07-16 02:00","-0.7"
"Trzic-Tank4","2026-07-16 03:00","-0.7"
"Trzic-Tank4","2026-07-16 04:00","-0.7"
"Trzic-Tank4","2026-07-16 05:00","-0.6"
"Trzic-Tank4","2026-07-16 06:00","-0.6"
"Trzic-Tank4","2026-07-16 07:00","-0.6"
"Trzic-Tank4","2026-07-16 08:00","-0.6"
"Trzic-Tank4","2026-07-16 09:00","-0.6"
"Trzic-Tank4","2026-07-16 10:00","-0.5"
"Trzic-Tank4","2026-07-16 11:00","-0.6"
"Trzic-Tank4","2026-07-16 12:00","-0.6"
"Trzic-Tank4","2026-07-16 13:00","-0.7"
"Trzic-Tank4","2026-07-16 14:00","-0.8"
"Trzic-Tank4","2026-07-16 15:00","-1.1"
"Trzic-Tank4","2026-07-16 16:00","-1.3"
"Trzic-Tank4","2026-07-16 17:00","-1.8"
"Trzic-Tank4","2026-07-16 18:00","-2.4"
"Trzic-Tank4","2026-07-16 19:00","-3.2"
"Trzic-Tank4","2026-07-16 20:00","-4.1"
"Trzic-Tank4","2026-07-16 21:00","-4.8"
"Trzic-Tank4","2026-07-16 22:00","-5"
"Trzic-Tank4","2026-07-16 23:00","-5.4"
"Trzic-Tank4","2026-07-17 00:00","-5.4"
"Trzic-Tank4","2026-07-17 01:00","-5.8"
"Trzic-Tank4","2026-07-17 02:00","-5.8"
"Trzic-Tank4","2026-07-17 03:00","-5.8"
"Trzic-Tank4","2026-07-17 04:00","-5.8"
"Trzic-Tank4","2026-07-17 05:00","-6.9"
"Trzic-Tank4","2026-07-17 06:00","-7.1"
"Trzic-Tank4","2026-07-17 07:00","-7.5"
"Trzic-Tank4","2026-07-17 08:00","-7.9"
"Trzic-Tank4","2026-07-17 09:00","-8.2"
"Trzic-Tank4","2026-07-17 10:00","-8.7"
"Trzic-Tank4","2026-07-17 11:00","-9"
"Trzic-Tank4","2026-07-17 12:00","-9.7"
"Trzic-Tank4","2026-07-17 13:00","-10.6"
"Trzic-Tank4","2026-07-17 14:00","-10.9"
"Trzic-Tank4","2026-07-17 15:00","-11.6"
"Trzic-Tank4","2026-07-17 16:00","-12.2"
"Trzic-Tank4","2026-07-17 17:00","-13"
"Trzic-Tank4","2026-07-17 18:00","-14.3"
"Trzic-Tank4","2026-07-17 19:00","-15.1"
"Trzic-Tank4","2026-07-17 20:00","-15.8"
"Trzic-Tank4","2026-07-17 21:00","-16"
"Trzic-Tank4","2026-07-17 22:00","-16"
"Trzic-Tank4","2026-07-17 23:00","-16.2"
"Trzic-Tank4","2026-07-18 00:00","-16.2"
"Trzic-Tank4","2026-07-18 01:00","-16.5"
"Trzic-Tank4","2026-07-18 02:00","-16.5"
"Trzic-Tank4","2026-07-18 03:00","-16.5"
"Trzic-Tank4","2026-07-18 04:00","-16.5"
"Trzic-Tank4","2026-07-18 05:00","-17"
"Trzic-Tank4","2026-07-18 06:00","-17.1"
"Trzic-Tank4","2026-07-18 07:00","-17.3"
"Trzic-Tank4","2026-07-18 08:00","-17.4"
"Trzic-Tank4","2026-07-18 09:00","-17.6"
"Trzic-Tank4","2026-07-18 10:00","-18"
"Trzic-Tank4","2026-07-18 11:00","-18.7"
"Trzic-Tank4","2026-07-18 12:00","-20.5"
"Trzic-Tank4","2026-07-18 13:00","-23.7"
"Trzic-Tank4","2026-07-18 14:00","-25.8"
"Trzic-Tank4","2026-07-18 15:00","-29.9"
"Trzic-Tank4","2026-07-18 16:00","-32"
"Trzic-Tank4","2026-07-18 17:00","-34.1"
"Trzic-Tank4","2026-07-18 18:00","-35.2"
"Trzic-Tank4","2026-07-18 19:00","-0.5"
"Trzic-Tank4","2026-07-18 20:00","-0.5"
"Trzic-Tank4","2026-07-18 21:00","-0.5"
"Trzic-Tank4","2026-07-18 22:00","-0.5"
"Trzic-Tank4","2026-07-18 23:00","-0.5"
"Trzic-Tank4","2026-07-19 00:00","-0.5"
"Trzic-Tank4","2026-07-19 01:00","-0.4"
"Trzic-Tank4","2026-07-19 02:00","-0.4"
"Trzic-Tank4","2026-07-19 03:00","-0.4"
"Trzic-Tank4","2026-07-19 04:00","-0.4"
"Trzic-Tank4","2026-07-19 05:00","-0.4"
"Trzic-Tank4","2026-07-19 06:00","-0.4"
"Trzic-Tank4","2026-07-19 07:00","-0.4"
"Trzic-Tank4","2026-07-19 08:00","-0.4"
"Trzic-Tank4","2026-07-19 09:00","-0.4"
"Trzic-Tank4","2026-07-19 10:00","-0.3"
"Trzic-Tank4","2026-07-19 11:00","-0.3"
"Trzic-Tank4","2026-07-19 12:00","-0.3"
"Trzic-Tank4","2026-07-19 13:00","-0.3"
"Trzic-Tank4","2026-07-19 14:00","-0.4"
"Trzic-Tank4","2026-07-19 15:00","-0.4"
"Trzic-Tank4","2026-07-19 16:00","-0.4"
"Trzic-Tank4","2026-07-19 17:00","-0.4"
"Trzic-Tank4","2026-07-19 18:00","-0.4"
"Trzic-Tank4","2026-07-19 19:00","-0.4"
"Trzic-Tank4","2026-07-19 20:00","-0.4"
"Trzic-Tank4","2026-07-19 21:00","-0.4"
"Trzic-Tank4","2026-07-19 22:00","-0.3"
"Trzic-Tank4","2026-07-19 23:00","-0.3"
"Trzic-Tank4","2026-07-20 00:00","-0.3"
"Trzic-Tank4","2026-07-20 01:00",
"Trzic-Tank4","2026-07-20 02:00","-0.3"
"Trzic-Tank4","2026-07-20 03:00","-0.3"
"Trzic-Tank4","2026-07-20 04:00","-0.3"
"Trzic-Tank4","2026-07-20 05:00","-0.3"
"Trzic-Tank4","2026-07-20 06:00","-0.3"
"Trzic-Tank4","2026-07-20 07:00","-0.3"
"Trzic-Tank4","2026-07-20 08:00","-0.3"
"Trzic-Tank4","2026-07-20 09:00","-0.3"
"Trzic-Tank4","2026-07-20 10:00","-0.3"
"Trzic-Tank4","2026-07-20 11:00","-0.3"
"Trzic-Tank4","2026-07-20 12:00","-0.3"
"Trzic-Tank4","2026-07-20 13:00","-0.3"
"Trzic-Tank4","2026-07-20 14:00","-0.3"
"Trzic-Tank4","2026-07-20 15:00","-0.4"
"Trzic-Tank4","2026-07-20 16:00","-0.4"
"Trzic-Tank4","2026-07-20 17:00","-0.4"
"Trzic-Tank4","2026-07-20 18:00","-0.4"
"Trzic-Tank4","2026-07-20 19:00","-0.4"
"Trzic-Tank4","2026-07-20 20:00","-0.4"
"Trzic-Tank4","2026-07-20 21:00","-0.4"
"Trzic-Tank4","2026-07-20 22:00","-0.4"
"Trzic-Tank4","2026-07-20 23:00","-0.4"
"Trzic-Tank4","2026-07-21 00:00","-0.4"
"Trzic-Tank4","2026-07-21 01:00","-0.4"
"Trzic-Tank4","2026-07-21 02:00","-0.4"
"Trzic-Tank4","2026-07-21 03:00","-0.4"
"Trzic-Tank4","2026-07-21 04:00","-0.4"
"Trzic-Tank4","2026-07-21 05:00","-0.3"
"Trzic-Tank4","2026-07-21 06:00","-0.3"
"Trzic-Tank4","2026-07-21 07:00","-0.3"
"Trzic-Tank4","2026-07-21 08:00","-0.3"
"Trzic-Tank4","2026-07-21 09:00","-0.2"
"Trzic-Tank4","2026-07-21 10:00","-0.2"
"Trzic-Tank4","2026-07-21 11:00","-0.2"
"Trzic-Tank4","2026-07-21 12:00","-0.3"
"Trzic-Tank4","2026-07-21 13:00","-0.3"
"Trzic-Tank4","2026-07-21 14:00","-0.3"
"Trzic-Tank4","2026-07-21 15:00","-0.3"
"Trzic-Tank4","2026-07-21 16:00","-0.3"
"Trzic-Tank4","2026-07-21 17:00","-0.3"
"Trzic-Tank4","2026-07-21 18:00","-0.3"
"Trzic-Tank4","2026-07-21 19:00","-0.3"
"Trzic-Tank4","2026-07-21 20:00","-0.3"
"Trzic-Tank4","2026-07-21 21:00","-0.2"
"Trzic-Tank4","2026-07-21 22:00","-0.2"
"Trzic-Tank4","2026-07-21 23:00","-0.2"
"Trzic-Tank4","2026-07-22 00:00","-0.2"
"Trzic-Tank4","2026-07-22 01:00","-0.2"
"Trzic-Tank4","2026-07-22 02:00","-0.2"
"Trzic-Tank4","2026-07-22 03:00","-0.2"
"Trzic-Tank4","2026-07-22 04:00","-0.2"
"Trzic-Tank4","2026-07-22 05:00","-0.2"
"Trzic-Tank4","2026-07-22 06:00","-0.2"
"Trzic-Tank4","2026-07-22 07:00","-0.2"
"Trzic-Tank4","2026-07-22 08:00","-0.2"
"Trzic-Tank4","2026-07-22 09:00","-0.2"
"Trzic-Tank4","2026-07-22 10:00","-0.2"
"Trzic-Tank4","2026-07-22 11:00","-0.2"
"Trzic-Tank4","2026-07-22 12:00","-0.2"
"Trzic-Tank4","2026-07-22 13:00","-0.2"
"Trzic-Tank4","2026-07-22 14:00","-0.3"
"Trzic-Tank4","2026-07-22 15:00","-0.3"
"Trzic-Tank4","2026-07-22 16:00","-0.3"
"Trzic-Tank4","2026-07-22 17:00","-0.3"
"Trzic-Tank4","2026-07-22 18:00","-0.3"
"Trzic-Tank4","2026-07-22 19:00","-0.4"
"Trzic-Tank4","2026-07-22 20:00","-0.4"
"Trzic-Tank4","2026-07-22 21:00","-0.4"
